"id","profileName","text","date","title","rating","images","helpful","Colour","Size name"
"R3T3N5OPGC6HHQ","MohammedAli",,"Reviewed in India on 9 August 2022","Better than M2",5,"https://m.media-amazon.com/images/I/81TTJhlboQL.jpg",0,,
"R9P3IZ8ATI21Z","Rajesh","The Macbook air is really cool and works without any glitches. Some personal learnings for me. If you want to install MS teams, without a second thought go for 512 GB configuration as Teams is asking for 263GB space on the hard disk which is more than what the default 256 GB. Second learning is about Safari stopping auto refresh for sites like trading view charts, to save power. Need to explore how to disable such power saving for browser.","Reviewed in India on 30 April 2022","Brilliant as expected, but go for 512 GD drive",5,"",1,"Space Grey","256 GB"
"R1JBCGG09C7EPI","Hirendra","I liked the usability of the laptop, super speedy and pretty","Reviewed in India on 19 July 2022","The best of the lot",5,"",0,"Gold","256 GB"
"R1L8QUXHHEV6EX","Annapoorani","Good one","Reviewed in India on 3 August 2022","As always good",5,"",1,"Gold","256 GB"
"R17XP47RZE2WAT","Shubham Kumar singh ","As accepted","Reviewed in India on 6 June 2022","Go for it",4,"https://m.media-amazon.com/images/I/61L8QFeNzoL.jpg
https://m.media-amazon.com/images/I/71fQ9a2IzgL.jpg
https://m.media-amazon.com/images/I/71qYddbqFtL.jpg",0,"Space Grey","256 GB"
"R1ALYCE5A5KUF6","SathKa","WTF Range man..😎","Reviewed in India on 31 July 2022","WTF 😎",5,"",0,,
"RBZBI70XOJWR0","Rahul","I got 512gb/8gb macbook air for mostly programming and development related tasks. But it's not good enough to handle multiple applications. I run chrome and intellij simultaneously and it hangs too much. The worst thing is you can't even upgrade your ram. Frustrated.","Reviewed in India on 5 August 2022","Turns out 8 GB ram isn't good enough for heavy programming",3,"",1,"Space Grey","256 GB"
"RRF3CG93DLQ8Z","Karthikeyan C P","Nice product. sleek, nice screen, battery power. first time apple user. can already see the difference in the screen clarity switching from pc. Also battery life is better in mac. I'm finally using the laptop the way its used to function - without cord. my old pc drains so much battery that you need to plug the wire as the day progresses. It has progressively gone worse and now needs a new battery within 4 years of use. I hope mac lasts much longer than that. its a bit pricy though but worth the price. hope it helps","Reviewed in India on 5 April 2022","Good product from apple",5,"",1,"Gold","256 GB"
"RLCLTRJPRPYRE","kishan raj","Screen quality is more than superb...camera quality is not great but better than any other laptop in this price range...and i am completely  happy with battery life, remember its not gaming laptop..if you are planning to buy a laptop in 70k range , spend some money extra and buy this product.","Reviewed in India on 12 March 2022","Revolutionary ahead from any other laptop...",4,"",0,"Space Grey","256 GB"
"RO1MNE03XOVHS","Supriyo","Extremely light and slim in size. Display is truly amazing. Best battery life. Loved it. ❤️","Reviewed in India on 9 May 2022","Loved it",4,"https://m.media-amazon.com/images/I/51u+AT7AljL.jpg
https://m.media-amazon.com/images/I/61dX5rR9SRL.jpg",1,"Silver","256 GB"
"RAQJ1GH99H0BO","Pratham bhat","This product was delivered in only one day and with the M1 chip this the fastest laptop I have ever used go for it without  a second choice","Reviewed in India on 8 June 2022","Amazing",5,"",0,"Gold","256 GB"
"R2UU2FWAKSLQLI","Shivam Verma","This machine truly deserves the price tag we pay. We often think that Apple products are super expensive, and yes, they are, but they provide extraordinary value.1-Like the very high quality SSD that runs at 3000mbps,2-built like a tank with such a thin form factor,3-and speakers, man, you never had speakers on a laptop ever like that. They are just perfect.4-The screen is a 2K with very good brightness and the best possible colour accuracy. I guess at this price, no other brand offers this level of display.5-The battery needs no introduction; it's above 16 hours in my tests, .6-And the M1, again, a laptop with this CPU can even be compared with a high-end desktop,7-And as for the last MacOS, it's the most polished OS I've ever used.Everything you get on an Apple product is of very high quality.","Reviewed in India on 5 December 2021","Best laptop ever created",5,"","2","Space Grey","256 GB"
"R3I38ZKSJLAZJ7","ravikant",,"Reviewed in India on 23 May 2022","Good not bad",4,"https://m.media-amazon.com/images/I/71mGJoJUi9L.jpg",1,,
"R22GO3KST53D8M","Kapil Singh","Perfect Laptop for Students.Cons= No USB PORT","Reviewed in India on 6 July 2022","Best",5,"",0,"Gold","256 GB"
"R3AIWDVGTCOQDI","Avishek","My first Mac, so far had no issues, in 15 days hanged once for 15 secs during shutdown, else everything is good. Absolutely no noise and no heating. Battery backup average 9-10 hours for moderate usage (browsing, movie, youtube, streaming etc). If pocket permits then you can have this blindly without even attempt to comparing with other PC.Updates on 14th Apr'22Well! Performance is still good but a big problem appeared in battery. Randomly shutting down with 74% battery left without any warning. It doesn't turn on until I plug the power adapter. When the laptop opens it shows battery at 11% and takes very little time (10-15 mins) to reach 100% battery level. Then after I unplug, from 100% to reach 74% it takes normal time (no abrupt drainage here), but once it goes around 74% it again shuts down, and the loop continues. However no problem while keeping on power. But this is not good sign from such a costly device. Not sure on if battery is required to be replaced. If someone knows a solution please let me know, this may help others also. Cheers !","Reviewed in India on 15 August 2021","Value for money so far",5,"",0,"Space Grey","256 GB"
"R3DZDKQDMXILRO","Surya Prakash Tiwari","Awesome product (except the camera, it sucks in room regardless of how much light u provide BUT pretty good when you are in sunlight - don't know how)Sound quality is excellent!Lightning speed I feel hahahTrackpad is killer 😜PS - first time Mac user","Reviewed in India on 23 February 2022","Awesome product (except the camera, it sucks in room)",4,"",0,"Gold","256 GB"
"R38A3VLLBLQKXR","Himanshu Kataria"," It's serving its purpose that's more than enough for me.Screen Quality is Superb.Really Loved the Sound.I read some bad reviews, I was worried but It's a great deal overall, I don't face any issues yet.Also, I confirmed with Apple with Warranty and all that stuff, everything is alright.Recently bought Portronics M31c and it's serving it's purpose well.Most importantly I got it for 79k","Reviewed in India on 1 June 2022","Battery Backup is superb, good for Software Developers",5,"https://m.media-amazon.com/images/I/61myk8w9pLL.jpg
https://m.media-amazon.com/images/I/61wDzTj++aL.jpg
https://m.media-amazon.com/images/I/71kZ+WYHy5L.jpg","3","Space Grey","256 GB"
"R3I4RF7PAM8LQK","Brensten Vaz","Skipping the technical part since I'm sure most know about the M1 chip already. As a first time Mac user, I would say, switching to Mac from Windows was a very good experience for me. I didn't face any major issues. All I can say is that for professional and non-gaming use, this device is a monster. 11 hours of battery life easily, with video calls and multiple tabs and apps, along with windows on parallels ON, the whole working day! I never felt that I lacked anything. Even when there were power cuts, you can easily tether your phone or even better if you have an Iphone, and still keep going as if the power is still ON.From performance to battery life, design, everything is amazing. But do know that you'll need to keep an extra 10 thousand rupees spare to get accessories which are essential, such as cover, hubs etc. But overall a great buy as a minimum 5 year investment, and you can still expect some resale value. I was bit disappointed with the Amazon delivery executive though, he simple left the item with the watchman without taking the OTP and he then calls up for it. But apart from this, a great purchase!","Reviewed in India on 5 July 2021","A little overpriced in India, but worth the money as an apple product!",5,"","4","Space Grey","256 GB"
"R38LRCULDTL86Z","Amazon Customer","Excellent product","Reviewed in India on 10 July 2022","Excellent product",5,"",0,"Gold","256 GB"
"RDZK9S31HCFE","alexabraham","Good product I liked","Reviewed in India on 16 May 2022","Good product  i liked, not hange and good for daily use",4,"",0,"Space Grey","256 GB"
"R2QZ82FC5SBRPX","SHALABH SHANU","Great","Reviewed in India on 10 July 2022","Satisfied",5,"",0,"Gold","256 GB"
"R3QSL68RVAVWMH","David krupa Sagar","It is obviously the best in this segment far better than any other widows laptop you have used.","Reviewed in India on 30 April 2022","Apple's best in base variant!",4,"","2","Gold","256 GB"
"R3CUL820JL0SFA","Deepak Kr Tiwari","I love this products battery. It will be use 18 hrs continuously for coding purpose without playing any songs or movie.","Reviewed in India on 15 April 2022","Battery life is great",4,"",0,"Space Grey","256 GB"
